,X,Y,sin(month),sin(day),log(FFMC),DMC,log(DC),log(ISI),temp,log(RH),wind,log(rain),log(area)
345,2,2,0.4121184852417566,0.8414709848078965,4.52720864451838,130.1,6.694685813239402,2.1400661634962708,16.8,3.784189633918261,3.1,0.0,1.9213246735826988
346,1,4,0.4121184852417566,0.8414709848078965,4.52720864451838,130.1,6.694685813239402,2.1400661634962708,21.3,3.58351893845611,2.2,0.0,3.3738261848660236
347,5,4,0.4121184852417566,-0.9589242746631385,4.533674184283021,99.0,6.615127664137342,2.3608540011180215,10.1,4.330733340286331,3.6,0.0,0.0
348,3,4,0.4121184852417566,-0.9589242746631385,4.533674184283021,99.0,6.615127664137342,2.3608540011180215,17.4,4.060443010546419,4.5,0.0,0.0
349,5,4,0.4121184852417566,-0.9589242746631385,4.533674184283021,99.0,6.615127664137342,2.3608540011180215,12.8,4.174387269895637,3.6,0.0,0.9707789171582248
350,5,4,0.4121184852417566,-0.9589242746631385,4.533674184283021,99.0,6.615127664137342,2.3608540011180215,10.1,4.330733340286331,3.6,0.0,1.5496879080283263
351,4,4,0.4121184852417566,-0.9589242746631385,4.533674184283021,99.0,6.615127664137342,2.3608540011180215,15.4,3.9889840465642745,6.3,0.0,2.1174596088673567
352,7,4,0.4121184852417566,-0.9589242746631385,4.533674184283021,99.0,6.615127664137342,2.3608540011180215,20.6,3.784189633918261,3.6,0.0,1.1085626195212777
353,7,4,0.4121184852417566,-0.9589242746631385,4.533674184283021,99.0,6.615127664137342,2.3608540011180215,19.8,3.871201010907891,2.7,0.0,1.000631880307906
354,7,4,0.4121184852417566,-0.9589242746631385,4.533674184283021,99.0,6.615127664137342,2.3608540011180215,18.7,3.9318256327243257,2.2,0.0,1.9416152247724325
355,4,4,0.4121184852417566,-0.9589242746631385,4.533674184283021,99.0,6.615127664137342,2.3608540011180215,20.8,3.58351893845611,4.9,0.0,2.643333886382519
356,4,4,0.4121184852417566,-0.9589242746631385,4.533674184283021,99.0,6.615127664137342,2.3608540011180215,20.8,3.58351893845611,4.9,0.0,0.8153648132841945
357,6,3,0.4121184852417566,-0.9589242746631385,4.537961436294641,122.0,6.672918629076881,2.4159137783010487,15.9,4.02535169073515,3.6,0.0,0.0
358,6,3,0.4121184852417566,-0.9589242746631385,4.537961436294641,122.0,6.672918629076881,2.4159137783010487,19.7,3.6888794541139363,2.7,0.0,0.0
359,1,4,0.4121184852417566,-0.9589242746631385,4.537961436294641,122.0,6.672918629076881,2.4159137783010487,21.1,3.6888794541139363,2.2,0.0,2.21046980408624
360,6,5,0.4121184852417566,-0.9589242746631385,4.537961436294641,122.0,6.672918629076881,2.4159137783010487,18.4,3.7612001156935624,2.2,0.0,0.7371640659767197
361,4,3,0.4121184852417566,-0.9589242746631385,4.537961436294641,122.0,6.672918629076881,2.4159137783010487,17.3,3.828641396489095,4.0,0.0,1.597365331199831
362,7,4,0.4121184852417566,-0.9589242746631385,4.490881039585964,55.2,6.597554895099754,2.533696813957432,15.2,4.174387269895637,3.1,0.0,0.41871033485818504
363,4,3,0.4121184852417566,0.9092974268256817,4.531523645819793,111.7,6.648077402939953,2.0149030205422647,15.9,3.9889840465642745,2.2,0.0,1.3686394258811698
364,6,5,0.4121184852417566,0.9092974268256817,4.531523645819793,111.7,6.648077402939953,2.0149030205422647,21.1,3.58351893845611,2.7,0.0,1.8946168546677629
365,6,5,0.4121184852417566,0.9092974268256817,4.531523645819793,111.7,6.648077402939953,2.0149030205422647,19.6,3.828641396489095,3.1,0.0,3.0459499897146083
366,4,5,0.4121184852417566,0.9092974268256817,4.522874943261261,132.3,6.700854103213792,2.6026896854443837,15.9,3.6635616461296463,5.4,0.0,1.0116009116784799
367,4,5,0.4121184852417566,0.9092974268256817,4.522874943261261,132.3,6.700854103213792,2.6026896854443837,16.4,3.332204510175204,3.6,0.0,0.0
368,6,5,0.4121184852417566,-0.27941549819892586,4.523960130562548,94.3,6.613920987045158,2.2407096892759584,16.8,3.871201010907891,4.9,0.0,2.613006652415316
369,4,5,0.4121184852417566,0.6569865987187891,4.5217885770490405,276.3,6.716715831568459,2.0918640616783932,13.8,4.356708826689592,7.6,0.0,0.0
370,7,4,0.4121184852417566,0.6569865987187891,4.5217885770490405,276.3,6.716715831568459,2.0918640616783932,13.8,4.356708826689592,7.6,0.0,2.4898941912990393
371,3,4,0.6569865987187891,0.1411200080598672,4.531523645819793,133.6,6.256709274440827,2.1972245773362196,14.2,4.07753744390572,4.0,0.0,0.0
372,4,5,0.9893582466233818,0.6569865987187891,4.532599493153256,203.2,6.500538637835167,2.2082744135228043,10.4,4.330733340286331,0.9,0.0,0.0
373,5,4,0.9893582466233818,-0.7568024953079282,4.562262684976814,222.4,6.550508743144447,2.7013612129514133,20.3,3.7612001156935624,2.7,0.0,0.0
374,6,5,0.4121184852417566,-0.9589242746631385,4.514150787600923,290.0,6.752620782032146,2.128231705849268,10.3,4.3694478524670215,4.0,0.0,2.9601050959108397
375,6,5,0.4121184852417566,-0.27941549819892586,4.523960130562548,94.3,6.613920987045158,2.2407096892759584,15.4,4.060443010546419,4.9,0.0,3.6975913947159578
376,8,6,0.9893582466233818,0.8414709848078965,4.533674184283021,207.0,6.512636462928117,2.2192034840549946,21.1,4.007333185232471,2.2,0.0,0.0
377,2,2,0.9893582466233818,-0.27941549819892586,4.550714000192032,231.1,6.5738198220128945,2.2407096892759584,21.9,3.7612001156935624,2.2,0.0,5.168379509433644
378,6,5,0.1411200080598672,-0.7568024953079282,4.520701029361642,18.9,3.4531571205928664,2.1972245773362196,8.7,3.9512437185814275,5.8,0.0,0.0
379,4,5,0.8414709848078965,0.6569865987187891,2.9806186357439426,1.1,5.149817358229593,0.0,5.2,4.61512051684126,0.9,0.0,0.0
380,5,4,0.6569865987187891,0.1411200080598672,4.550714000192032,101.3,6.130791612329081,2.5572273113676265,19.3,3.6888794541139363,7.2,0.0,2.166765369851511
381,8,6,0.9893582466233818,-0.7568024953079282,4.51852237926242,194.1,6.467698726104354,2.0541237336955462,16.2,4.1588830833596715,2.7,0.0,2.8524391037275145
382,8,6,0.9893582466233818,0.1411200080598672,4.566429357671661,217.7,6.53813982376767,2.9444389791664403,28.2,3.4011973816621555,1.8,0.0,1.925707441737794
383,9,6,0.9893582466233818,-0.7568024953079282,4.528289141652134,248.4,6.626452813494395,1.9878743481543455,20.5,4.07753744390572,2.7,0.0,3.7812307151781224
384,8,4,0.9893582466233818,-0.27941549819892586,4.528289141652134,273.8,6.709426284042365,2.163323025660538,21.3,3.8066624897703196,4.5,0.0,2.578700529074361
385,2,4,0.9893582466233818,0.6569865987187891,4.528289141652134,181.3,6.419994928147142,2.151762203259462,20.9,3.9318256327243257,2.2,0.0,2.833213344056216
386,3,4,0.4121184852417566,0.6569865987187891,4.516338972281476,96.7,6.622071209193029,2.517696472610991,20.6,4.02535169073515,5.4,0.0,3.2422016501716975
387,5,5,0.1411200080598672,-0.7568024953079282,4.520701029361642,18.9,3.4531571205928664,2.1972245773362196,11.6,3.8918202981106265,5.4,0.0,0.0
388,6,4,0.9893582466233818,-0.9589242746631385,4.562262684976814,227.0,6.562020275081739,2.5649493574615367,23.3,3.5553480614894135,3.1,0.0,3.392492941032009
389,7,4,0.9893582466233818,-0.9589242746631385,4.562262684976814,227.0,6.562020275081739,2.5649493574615367,23.3,3.5553480614894135,3.1,0.0,0.0
390,7,4,0.9092974268256817,0.8414709848078965,4.450852825603734,9.5,4.08260930600368,1.62924053973028,7.5,4.276666119016055,6.3,0.0,2.3942522815198695
391,8,6,0.4121184852417566,-0.9589242746631385,4.522874943261261,91.3,6.605433229790841,2.1041341542702074,20.7,3.8501476017100584,2.7,0.0,3.4397768636296306
392,1,3,0.4121184852417566,0.6569865987187891,4.5217885770490405,276.3,6.716715831568459,2.0918640616783932,21.9,3.784189633918261,4.0,0.0,4.27332721775054
393,2,4,0.1411200080598672,0.9092974268256817,4.547541073151455,15.0,3.2809112157876537,2.517696472610991,15.2,2.995732273553991,7.6,0.0,0.0
394,6,5,0.9092974268256817,0.8414709848078965,4.443827035579329,4.6,3.8649313978942956,1.1631508098056809,5.3,4.23410650459726,1.8,0.0,0.0
395,4,5,0.9092974268256817,0.6569865987187891,4.454347296253507,9.0,4.05871738457895,1.5040773967762742,10.1,4.143134726391533,1.8,0.0,3.966132331075178
396,4,3,0.4121184852417566,0.6569865987187891,4.516338972281476,96.7,6.622071209193029,2.517696472610991,20.4,4.02535169073515,4.9,0.0,1.534714366238164
397,5,6,0.9893582466233818,0.6569865987187891,4.528289141652134,181.3,6.419994928147142,2.151762203259462,24.3,3.5263605246161616,3.6,0.0,1.5325568680981427
398,1,2,0.9893582466233818,-0.27941549819892586,4.550714000192032,231.1,6.5738198220128945,2.2407096892759584,25.9,3.4965075614664802,3.1,0.0,0.0
399,9,5,-0.27941549819892586,0.1411200080598672,4.546481189639412,49.5,5.699439725222064,2.70805020110221,28.0,3.5553480614894135,4.5,0.0,0.0
400,9,5,-0.27941549819892586,0.1411200080598672,4.546481189639412,49.5,5.699439725222064,2.70805020110221,28.0,3.5553480614894135,4.5,0.0,2.214846178686039
401,3,4,0.4121184852417566,-0.7568024953079282,4.522874943261261,88.2,6.596736341165919,2.2300144001592104,22.8,3.8501476017100584,4.0,0.0,1.7833912195575383
402,9,9,0.9893582466233818,-0.9589242746631385,4.562262684976814,227.0,6.562020275081739,2.5649493574615367,25.0,3.6109179126442243,4.0,0.0,0.0
403,8,6,0.9893582466233818,-0.7568024953079282,4.51852237926242,194.1,6.467698726104354,2.0541237336955462,21.3,3.7376696182833684,3.6,0.0,0.0
404,2,4,0.4121184852417566,0.1411200080598672,4.487512142519859,84.8,6.587687746386201,1.547562508716013,21.8,3.5553480614894135,2.2,0.0,1.951608170169951
405,2,2,0.9893582466233818,0.9092974268256817,4.560172820057356,212.1,6.524883019526607,2.3513752571634776,27.9,3.332204510175204,2.2,0.0,0.0
406,6,5,0.4121184852417566,-0.27941549819892586,4.478472532942134,291.3,6.758791125842179,1.6094379124341003,17.0,4.219507705176107,4.9,0.0,1.599387576580599
407,4,5,0.9092974268256817,-0.27941549819892586,4.450852825603734,8.2,4.02535169073515,1.3609765531356006,14.2,3.8501476017100584,4.0,0.0,0.0
408,4,3,0.4121184852417566,-0.9589242746631385,4.514150787600923,290.0,6.752620782032146,2.128231705849268,19.9,3.8066624897703196,3.1,0.0,2.174751721484161
409,1,4,0.6569865987187891,0.9092974268256817,4.535820107853298,96.2,6.1119107001838495,2.5726122302071057,23.4,3.4657359027997265,5.4,0.0,0.0
410,6,3,0.9092974268256817,-0.9589242746631385,4.443827035579329,7.3,3.9852734671677386,1.308332819650179,14.7,3.7612001156935624,2.7,0.0,0.0
411,7,4,0.9092974268256817,-0.9589242746631385,4.449685283147696,3.2,3.7977338590260183,1.4586150226995167,8.2,3.9889840465642745,9.4,0.0,1.7263316639055997
412,9,4,0.6569865987187891,0.8414709848078965,4.535820107853298,92.1,6.093795478205444,2.379546134130174,22.8,3.332204510175204,4.5,0.0,0.9669838461896731
413,7,5,0.9893582466233818,-0.27941549819892586,4.550714000192032,231.1,6.5738198220128945,2.2407096892759584,26.4,3.5263605246161616,3.6,0.0,0.0
414,5,4,0.9893582466233818,0.6569865987187891,4.549657476057832,235.1,6.5849295043947755,2.4069451083182885,24.1,3.9318256327243257,4.0,0.0,0.0
415,8,6,0.9893582466233818,-0.7568024953079282,4.562262684976814,222.4,6.550508743144447,2.7013612129514133,27.5,3.332204510175204,4.9,0.0,6.616439947564594
416,6,3,0.6569865987187891,0.9092974268256817,4.540098189244376,164.1,6.35749558597074,2.2925347571405443,26.3,3.6888794541139363,3.1,0.0,2.081938421878423
417,6,5,0.1411200080598672,0.1411200080598672,4.547541073151455,17.3,3.3775875160230218,2.388762789235098,13.8,3.2188758248682006,5.8,0.0,0.0
418,2,4,0.9893582466233818,0.6569865987187891,4.532599493153256,203.2,6.500538637835167,2.2082744135228043,24.9,3.7612001156935624,5.4,0.0,1.235471471385307
419,2,5,0.9893582466233818,0.6569865987187891,4.528289141652134,181.3,6.419994928147142,2.151762203259462,24.8,3.6109179126442243,4.0,0.0,1.3987168811184478
420,8,8,0.9893582466233818,0.1411200080598672,4.529368472571809,191.4,6.45661265737732,2.174751721484161,26.2,3.6109179126442243,4.5,0.0,5.229824370102736
421,2,4,0.9893582466233818,0.1411200080598672,4.566429357671661,217.7,6.53813982376767,2.9444389791664403,30.8,2.995732273553991,4.5,0.0,0.0
422,8,6,0.6569865987187891,0.6569865987187891,4.498697941477575,263.1,6.680729200403702,1.824549292051046,29.3,3.332204510175204,3.6,0.0,1.9878743481543455
423,1,3,0.4121184852417566,-0.27941549819892586,4.523960130562548,94.3,6.613920987045158,2.2407096892759584,22.3,3.8918202981106265,4.0,0.0,0.5423242908253617
424,8,6,0.9893582466233818,-0.27941549819892586,4.550714000192032,231.1,6.5738198220128945,2.2407096892759584,26.9,3.4657359027997265,3.6,0.0,1.7850704810772584
425,2,2,0.9893582466233818,-0.7568024953079282,4.528289141652134,248.4,6.626452813494395,1.9878743481543455,20.4,4.04305126783455,2.2,0.0,0.0
426,8,6,0.9893582466233818,-0.7568024953079282,4.528289141652134,248.4,6.626452813494395,1.9878743481543455,20.4,4.04305126783455,2.2,0.0,0.0
427,2,4,0.9893582466233818,0.8414709848078965,4.533674184283021,207.0,6.512636462928117,2.2192034840549946,27.9,3.5263605246161616,2.2,0.0,1.208960345836975
428,1,3,0.9893582466233818,-0.7568024953079282,4.562262684976814,222.4,6.550508743144447,2.7013612129514133,26.2,3.5553480614894135,5.8,0.0,0.0
429,3,4,0.9893582466233818,0.6569865987187891,4.528289141652134,181.3,6.419994928147142,2.151762203259462,24.6,3.8066624897703196,4.0,0.0,1.4350845252893227
430,7,4,0.4121184852417566,-0.7568024953079282,4.507557357121091,287.2,6.745589228391747,2.0541237336955462,19.4,3.828641396489095,3.6,0.0,0.0
431,1,3,0.9893582466233818,-0.27941549819892586,4.533674184283021,178.0,6.407374913077685,2.3608540011180215,23.3,3.713572066704308,4.0,0.0,1.9960599327407849
432,8,6,0.9893582466233818,-0.7568024953079282,4.562262684976814,222.4,6.550508743144447,2.7013612129514133,23.9,3.6635616461296463,6.7,0.0,0.0
433,2,4,0.9893582466233818,0.6569865987187891,4.549657476057832,235.1,6.5849295043947755,2.4069451083182885,20.9,4.204692619390966,4.9,0.0,2.7936160894318567
434,1,4,0.9893582466233818,-0.9589242746631385,4.517431271680085,269.8,6.699746615252198,1.8718021769015913,22.2,3.828641396489095,3.6,0.0,0.0
435,2,5,0.6569865987187891,-0.27941549819892586,4.519612297626445,84.7,5.933835434271345,1.8870696490323797,23.8,3.9512437185814275,1.8,0.0,0.0
436,8,6,0.9893582466233818,0.8414709848078965,4.533674184283021,207.0,6.512636462928117,2.2192034840549946,26.8,3.58351893845611,1.3,0.0,0.43178241642553783
437,8,6,0.9893582466233818,-0.27941549819892586,4.504244267398131,253.6,6.645610990318195,2.3702437414678603,14.2,4.30406509320417,2.7,0.0,0.0
438,2,5,0.9893582466233818,-0.27941549819892586,4.550714000192032,231.1,6.5738198220128945,2.2407096892759584,23.6,3.9889840465642745,4.0,0.0,2.005525858729668
439,1,3,0.4121184852417566,-0.9589242746631385,4.522874943261261,91.3,6.605433229790841,2.1041341542702074,19.1,3.8501476017100584,2.2,0.0,0.2851789422336624
440,5,4,0.4121184852417566,-0.9589242746631385,4.514150787600923,290.0,6.752620782032146,2.128231705849268,16.2,4.07753744390572,3.6,0.0,0.0
441,8,6,0.9893582466233818,0.8414709848078965,4.533674184283021,207.0,6.512636462928117,2.2192034840549946,25.5,3.4011973816621555,1.8,0.0,0.8020015854720274
442,6,5,-0.7568024953079282,0.8414709848078965,4.487512142519859,24.9,3.751854253275325,1.547562508716013,10.9,4.174387269895637,3.1,0.0,1.4701758451005926
443,1,2,0.6569865987187891,-0.9589242746631385,4.51852237926242,80.9,5.911609321858518,2.8791984572980396,14.8,4.3694478524670215,8.0,0.0,0.0
444,2,5,0.4121184852417566,-0.9589242746631385,4.514150787600923,290.0,6.752620782032146,2.128231705849268,16.2,4.07753744390572,3.6,0.0,2.3942522815198695
445,5,5,0.9893582466233818,0.6569865987187891,4.553876891600541,47.9,4.622027303054514,2.4595888418037104,17.3,4.394449154672439,4.5,0.0,0.0
446,6,5,0.9893582466233818,0.6569865987187891,4.532599493153256,203.2,6.500538637835167,2.2082744135228043,19.1,4.2626798770413155,2.2,0.0,0.0
447,3,4,0.1411200080598672,0.1411200080598672,4.547541073151455,17.3,3.3775875160230218,2.388762789235098,8.9,3.58351893845611,8.0,0.0,0.0
448,7,4,0.4121184852417566,0.1411200080598672,4.507557357121091,284.9,6.739336627357174,2.4069451083182885,10.5,4.356708826689592,4.0,0.0,0.0
449,7,4,0.9893582466233818,0.6569865987187891,4.528289141652134,181.3,6.419994928147142,2.151762203259462,19.3,4.127134385045092,4.9,0.0,0.0
450,4,5,0.9893582466233818,0.1411200080598672,4.566429357671661,217.7,6.53813982376767,2.9444389791664403,23.4,3.912023005428146,5.4,0.0,2.005525858729668
451,1,4,0.9893582466233818,-0.9589242746631385,4.516338972281476,196.8,6.4783560205783415,2.8507065015037334,11.8,4.48863636973214,4.9,0.0,2.3711778844596574
452,7,4,0.9893582466233818,0.8414709848078965,4.52720864451838,238.2,6.595233916516711,2.1400661634962708,17.7,4.189654742026425,4.0,0.0,0.0
453,4,5,0.9893582466233818,-0.7568024953079282,4.504244267398131,266.2,6.689972333910023,1.8870696490323797,17.4,4.007333185232471,3.1,0.0,0.0
454,3,4,0.9893582466233818,-0.7568024953079282,4.528289141652134,248.4,6.626452813494395,1.9878743481543455,16.8,4.04305126783455,3.1,0.0,0.0
455,3,4,0.6569865987187891,0.8414709848078965,4.560172820057356,160.0,6.342473469420088,2.8735646395797834,17.9,3.8918202981106265,2.7,0.0,0.0
456,2,4,0.9893582466233818,-0.7568024953079282,4.528289141652134,248.4,6.626452813494395,1.9878743481543455,16.6,4.0943445622221,2.7,0.0,0.0
457,1,4,0.9893582466233818,0.1411200080598672,4.529368472571809,191.4,6.45661265737732,2.174751721484161,19.9,3.9318256327243257,4.0,0.0,4.427836170705175
458,8,6,0.9893582466233818,-0.27941549819892586,4.550714000192032,231.1,6.5738198220128945,2.2407096892759584,18.9,4.174387269895637,4.9,0.0,1.463255402256019
459,7,4,0.9893582466233818,-0.27941549819892586,4.528289141652134,273.8,6.709426284042365,2.163323025660538,15.5,4.290459441148391,8.0,0.0,1.0784095813505903
460,2,5,0.9893582466233818,-0.27941549819892586,4.550714000192032,231.1,6.5738198220128945,2.2407096892759584,18.9,4.174387269895637,4.9,0.0,0.0
461,8,6,0.9893582466233818,-0.27941549819892586,4.550714000192032,231.1,6.5738198220128945,2.2407096892759584,18.9,4.174387269895637,4.9,0.0,0.0
462,1,4,0.4121184852417566,0.6569865987187891,4.5217885770490405,276.3,6.716715831568459,2.0918640616783932,14.5,4.343805421853684,7.6,0.0,1.5496879080283263
463,6,5,0.9092974268256817,0.9092974268256817,4.33204826486764,4.4,2.8449093838194073,1.0647107369924282,4.6,4.418840607796598,6.3,0.0,1.8547342683894434
464,6,4,0.9092974268256817,0.9092974268256817,4.33204826486764,4.4,2.8449093838194073,1.0647107369924282,5.1,4.356708826689592,5.4,0.0,1.144222799920162
465,2,2,0.9092974268256817,-0.27941549819892586,4.388257184424518,3.6,2.791165107812717,1.0296194171811581,4.6,4.0943445622221,0.9,0.0,2.0592388343623163
466,6,5,0.1411200080598672,0.8414709848078965,4.4796069630127455,15.1,3.634951112088381,2.0918640616783932,10.2,3.828641396489095,5.8,0.0,1.430311246536665
467,3,4,0.1411200080598672,0.1411200080598672,4.513054897080286,18.5,3.7400477406883357,2.1162555148025524,11.2,3.7376696182833684,5.4,0.0,1.8794650496471605
468,6,5,0.1411200080598672,-0.7568024953079282,4.525044141508807,20.6,3.7954891891721947,2.2512917986064953,13.3,3.332204510175204,3.6,0.0,2.0294631718735947
469,6,3,-0.7568024953079282,0.6569865987187891,4.5217885770490405,14.6,3.2809112157876537,2.5877640352277083,13.7,3.5263605246161616,9.4,0.0,4.129228964075603
470,5,4,-0.7568024953079282,0.6569865987187891,4.5217885770490405,14.6,3.2809112157876537,2.5877640352277083,17.6,3.332204510175204,5.8,0.0,0.0
471,4,3,-0.9589242746631385,-0.9589242746631385,4.506454213048934,25.4,4.3134800921387715,1.9021075263969205,18.0,3.713572066704308,4.0,0.0,3.675794214565281
472,8,3,-0.27941549819892586,0.8414709848078965,4.490881039585964,96.2,5.438079308923196,1.7404661748405046,14.3,4.382026634673881,4.0,0.0,1.0784095813505903
473,9,4,-0.27941549819892586,-0.27941549819892586,4.516338972281476,61.1,5.535758222563071,2.341805806147327,24.5,3.9318256327243257,3.1,0.0,4.267176792994939
474,4,3,-0.27941549819892586,-0.7568024953079282,4.543294782270004,103.8,5.761107541275471,2.468099531471619,26.4,3.58351893845611,2.7,0.0,2.405141681319138
475,2,5,-0.27941549819892586,-0.7568024953079282,4.550714000192032,121.7,5.861355861760962,2.9444389791664403,22.7,3.713572066704308,9.4,0.0,1.4327007339340463
476,4,3,0.6569865987187891,-0.7568024953079282,4.548599834499697,85.3,5.981414211254481,2.388762789235098,27.2,3.367295829986474,1.3,0.0,1.0152306797290584
477,4,3,0.6569865987187891,0.6569865987187891,4.550714000192032,101.3,6.050676406739828,2.7536607123542622,26.1,3.828641396489095,4.0,0.0,2.1234584270966104
478,7,4,0.6569865987187891,0.6569865987187891,4.550714000192032,101.3,6.050676406739828,2.7536607123542622,18.2,4.418840607796598,4.5,0.0,1.1662709371419244
479,7,4,0.6569865987187891,0.8414709848078965,4.502029427068578,103.9,6.069813513518959,2.0014800002101243,22.6,4.060443010546419,4.9,0.0,5.633109621361155
480,9,9,0.6569865987187891,-0.7568024953079282,4.545420181582317,114.4,6.329720905522696,2.3513752571634776,30.2,3.258096538021482,4.5,0.0,1.3217558399823195
481,4,3,0.6569865987187891,-0.7568024953079282,4.545420181582317,114.4,6.329720905522696,2.3513752571634776,30.2,3.1354942159291497,4.9,0.0,0.0
482,3,4,0.9893582466233818,0.6569865987187891,4.563305981889393,130.3,6.3768970014659105,2.714694743820879,23.4,3.713572066704308,5.8,0.0,0.8285518175661483
483,8,6,0.9893582466233818,0.6569865987187891,4.563305981889393,130.3,6.3768970014659105,2.714694743820879,31.0,3.332204510175204,5.4,0.0,0.0
484,2,5,0.9893582466233818,0.6569865987187891,4.563305981889393,130.3,6.3768970014659105,2.714694743820879,33.1,3.258096538021482,4.0,0.0,3.311637304949512
485,2,4,0.9893582466233818,0.8414709848078965,4.564348191467836,135.5,6.39241949973826,3.104586678466073,30.6,3.367295829986474,3.6,0.0,1.1216775615991057
486,5,4,0.9893582466233818,0.9092974268256817,4.565389315976247,141.3,6.408199247474377,2.928523523860541,24.1,3.784189633918261,6.3,0.0,1.0986122886681098
487,5,4,0.9893582466233818,0.9092974268256817,4.565389315976247,141.3,6.408199247474377,2.928523523860541,26.4,3.5553480614894135,3.6,0.0,2.856470206220483
488,4,4,0.9893582466233818,0.9092974268256817,4.565389315976247,141.3,6.408199247474377,2.928523523860541,19.4,4.276666119016055,7.6,0.0,3.8649313978942956
489,4,4,0.9893582466233818,0.1411200080598672,4.565389315976247,141.3,6.408199247474377,2.928523523860541,20.6,4.07753744390572,1.3,0.0,0.0
490,4,4,0.9893582466233818,0.1411200080598672,4.565389315976247,141.3,6.408199247474377,2.928523523860541,28.7,3.5263605246161616,4.0,0.0,0.0
491,4,4,0.9893582466233818,-0.7568024953079282,4.572646994282532,152.0,6.437911636937767,2.6946271807700692,32.4,3.091042453358316,4.5,0.0,0.0
492,1,3,0.9893582466233818,-0.9589242746631385,4.5736795188967205,158.0,6.452994879149095,2.509599262378372,32.4,3.332204510175204,2.2,0.0,0.0
493,1,3,0.9893582466233818,-0.9589242746631385,4.5736795188967205,158.0,6.452994879149095,2.509599262378372,27.5,3.4011973816621555,4.5,0.0,3.7914360424390283
494,6,6,0.9893582466233818,-0.27941549819892586,4.574710978503383,164.0,6.467698726104354,2.70805020110221,30.8,3.4339872044851463,4.9,0.0,2.2607208888953467
495,6,6,0.9893582466233818,0.8414709848078965,4.576770711466393,175.5,6.496473285552407,2.8791984572980396,23.9,3.7612001156935624,2.2,0.0,0.0
496,4,5,0.9893582466233818,0.8414709848078965,4.576770711466393,175.5,6.496473285552407,2.8791984572980396,32.6,3.295836866004329,3.1,0.0,1.3270750014599193
497,3,4,0.9893582466233818,0.9092974268256817,4.575741375297279,181.1,6.510555915291006,2.72785282839839,32.3,3.332204510175204,2.2,0.0,2.7523860149222616
498,6,5,0.9893582466233818,0.9092974268256817,4.575741375297279,181.1,6.510555915291006,2.72785282839839,33.3,3.295836866004329,2.7,0.0,3.726656818447966
499,7,5,0.9893582466233818,0.9092974268256817,4.575741375297279,181.1,6.510555915291006,2.72785282839839,27.3,4.1588830833596715,4.9,2.0014800002101243,2.469793011977952
500,8,6,0.9893582466233818,0.9092974268256817,4.575741375297279,181.1,6.510555915291006,2.72785282839839,21.6,4.189654742026425,4.9,0.5877866649021191,0.0
501,7,5,0.9893582466233818,0.9092974268256817,4.575741375297279,181.1,6.510555915291006,2.72785282839839,21.6,4.189654742026425,4.9,0.5877866649021191,0.0
502,4,4,0.9893582466233818,0.9092974268256817,4.575741375297279,181.1,6.510555915291006,2.72785282839839,20.7,4.248495242049359,4.9,0.33647223662121295,0.0
503,2,4,0.9893582466233818,0.1411200080598672,4.5591262474866845,139.4,6.536836514626557,3.044522437723423,29.2,3.4339872044851463,4.9,0.0,1.0818051703517284
504,4,3,0.9893582466233818,0.1411200080598672,4.5591262474866845,139.4,6.536836514626557,3.044522437723423,28.9,3.4011973816621555,4.9,0.0,3.923753928303845
505,1,2,0.9893582466233818,-0.7568024953079282,4.5217885770490405,163.2,6.613920987045158,2.4069451083182885,26.7,3.58351893845611,1.8,0.0,1.916922612182061
506,1,2,0.9893582466233818,-0.9589242746631385,4.5217885770490405,166.9,6.624861723262153,2.0918640616783932,18.5,4.30406509320417,8.5,0.0,0.0
507,2,4,0.9893582466233818,-0.9589242746631385,4.5217885770490405,166.9,6.624861723262153,2.0918640616783932,25.9,3.7376696182833684,3.6,0.0,0.0
508,1,2,0.9893582466233818,-0.9589242746631385,4.5217885770490405,166.9,6.624861723262153,2.0918640616783932,25.9,3.7376696182833684,3.6,0.0,0.0
509,5,4,0.9893582466233818,-0.9589242746631385,4.5217885770490405,166.9,6.624861723262153,2.0918640616783932,21.1,4.276666119016055,7.6,0.8754687373538999,1.1537315878891892
510,6,5,0.9893582466233818,-0.9589242746631385,4.5217885770490405,166.9,6.624861723262153,2.0918640616783932,18.2,4.143134726391533,5.4,0.0,0.35767444427181594
511,8,6,0.9893582466233818,0.6569865987187891,4.414009680526933,56.7,6.502190165873639,1.0647107369924282,27.8,3.58351893845611,2.7,0.0,0.0
512,4,3,0.9893582466233818,0.6569865987187891,4.414009680526933,56.7,6.502190165873639,1.0647107369924282,27.8,3.4965075614664802,2.7,0.0,2.0068708488450007
513,2,4,0.9893582466233818,0.6569865987187891,4.414009680526933,56.7,6.502190165873639,1.0647107369924282,21.9,4.276666119016055,5.8,0.0,4.012592060349841
514,7,4,0.9893582466233818,0.6569865987187891,4.414009680526933,56.7,6.502190165873639,1.0647107369924282,21.2,4.2626798770413155,6.7,0.0,2.498151876538021
515,1,4,0.9893582466233818,-0.27941549819892586,4.558078578454241,146.0,6.422759831917165,2.509599262378372,25.6,3.7612001156935624,4.0,0.0,0.0
516,6,3,-0.9999902065507035,0.9092974268256817,4.388257184424518,3.0,4.679349584162343,0.7419373447293773,11.8,3.4657359027997265,4.5,0.0,0.0
